path,relative_path,filename,file_size_bytes,ffprobe_returncode,has_audio_stream,audio_codec,sample_rate,channels,audio_duration,ffprobe_error,audio_decode_returncode,audio_decodable,audio_decode_error
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/8uOIa3AgSWY/00001/00001_p2.mp4,lrs3/8uOIa3AgSWY/00001/00001_p2.mp4,00001_p2.mp4,2647642,0,True,pcm_s16le,16000,1.0,22.476938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/8SmeicgKjwA/00001/real_video_fake_audio.mp4,lrs3/8SmeicgKjwA/00001/real_video_fake_audio.mp4,real_video_fake_audio.mp4,2953998,0,True,pcm_s16le,16000,1.0,31.680000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/fake_video_fake_audio_p4.mp4,lrs3/95MmftgCHMo/00002/fake_video_fake_audio_p4.mp4,fake_video_fake_audio_p4.mp4,2040136,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/fake_video_real_audio_p2.mp4,lrs3/95MmftgCHMo/00002/fake_video_real_audio_p2.mp4,fake_video_real_audio_p2.mp4,2062531,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/fake_video_real_audio_p1.mp4,lrs3/95MmftgCHMo/00002/fake_video_real_audio_p1.mp4,fake_video_real_audio_p1.mp4,2637636,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/fake_video_real_audio_p3.mp4,lrs3/95MmftgCHMo/00002/fake_video_real_audio_p3.mp4,fake_video_real_audio_p3.mp4,2019200,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/real_video_fake_audio_p1.mp4,lrs3/95MmftgCHMo/00002/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,2008958,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/real_video_fake_audio_p2.mp4,lrs3/95MmftgCHMo/00002/real_video_fake_audio_p2.mp4,real_video_fake_audio_p2.mp4,2062401,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/real_video_fake_audio_p3.mp4,lrs3/95MmftgCHMo/00002/real_video_fake_audio_p3.mp4,real_video_fake_audio_p3.mp4,2060327,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/fake_video_real_audio_p4.mp4,lrs3/95MmftgCHMo/00002/fake_video_real_audio_p4.mp4,fake_video_real_audio_p4.mp4,2029839,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/fake_video_fake_audio_p2.mp4,lrs3/Cu3ILSqFJJQ/00001/fake_video_fake_audio_p2.mp4,fake_video_fake_audio_p2.mp4,5317086,0,True,pcm_s16le,16000,1.0,59.210938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/95MmftgCHMo/00002/real_video_fake_audio_p4.mp4,lrs3/95MmftgCHMo/00002/real_video_fake_audio_p4.mp4,real_video_fake_audio_p4.mp4,2053750,0,True,pcm_s16le,16000,1.0,28.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/fake_video_fake_audio_p1.mp4,lrs3/Cu3ILSqFJJQ/00001/fake_video_fake_audio_p1.mp4,fake_video_fake_audio_p1.mp4,5444609,0,True,pcm_s16le,16000,1.0,59.210938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/fake_video_fake_audio_p4.mp4,lrs3/Cu3ILSqFJJQ/00001/fake_video_fake_audio_p4.mp4,fake_video_fake_audio_p4.mp4,5518602,0,True,pcm_s16le,16000,1.0,59.210938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/fake_video_fake_audio_p3.mp4,lrs3/Cu3ILSqFJJQ/00001/fake_video_fake_audio_p3.mp4,fake_video_fake_audio_p3.mp4,5523638,0,True,pcm_s16le,16000,1.0,59.210938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/fake_video_real_audio_p2.mp4,lrs3/Cu3ILSqFJJQ/00001/fake_video_real_audio_p2.mp4,fake_video_real_audio_p2.mp4,5287288,0,True,pcm_s16le,16000,1.0,59.791438,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/fake_video_real_audio_p1.mp4,lrs3/Cu3ILSqFJJQ/00001/fake_video_real_audio_p1.mp4,fake_video_real_audio_p1.mp4,5432604,0,True,pcm_s16le,16000,1.0,59.791438,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/fake_video_real_audio_p3.mp4,lrs3/Cu3ILSqFJJQ/00001/fake_video_real_audio_p3.mp4,fake_video_real_audio_p3.mp4,5327549,0,True,pcm_s16le,16000,1.0,59.791438,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/fake_video_real_audio_p4.mp4,lrs3/Cu3ILSqFJJQ/00001/fake_video_real_audio_p4.mp4,fake_video_real_audio_p4.mp4,5257610,0,True,pcm_s16le,16000,1.0,59.791438,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/real_video_fake_audio_p2.mp4,lrs3/Cu3ILSqFJJQ/00001/real_video_fake_audio_p2.mp4,real_video_fake_audio_p2.mp4,5253754,0,True,pcm_s16le,16000,1.0,59.210938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/real_video_fake_audio_p1.mp4,lrs3/Cu3ILSqFJJQ/00001/real_video_fake_audio_p1.mp4,real_video_fake_audio_p1.mp4,5337022,0,True,pcm_s16le,16000,1.0,59.210938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/real_video_fake_audio_p3.mp4,lrs3/Cu3ILSqFJJQ/00001/real_video_fake_audio_p3.mp4,real_video_fake_audio_p3.mp4,5361885,0,True,pcm_s16le,16000,1.0,59.210938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Cu3ILSqFJJQ/00001/real_video_fake_audio_p4.mp4,lrs3/Cu3ILSqFJJQ/00001/real_video_fake_audio_p4.mp4,real_video_fake_audio_p4.mp4,5528960,0,True,pcm_s16le,16000,1.0,59.210938,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/KU0zEEDRKXo/00005/fake_video_real_audio.mp4,lrs3/KU0zEEDRKXo/00005/fake_video_real_audio.mp4,fake_video_real_audio.mp4,1468315,0,True,pcm_s16le,16000,1.0,17.920000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/KU0zEEDRKXo/00005/real.mp4,lrs3/KU0zEEDRKXo/00005/real.mp4,real.mp4,1903601,0,True,pcm_s16le,16000,1.0,17.920000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/KU0zEEDRKXo/00005/fake_video_fake_audio.mp4,lrs3/KU0zEEDRKXo/00005/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,1485843,0,True,pcm_s16le,16000,1.0,18.304000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/KU0zEEDRKXo/00006/fake_video_fake_audio.mp4,lrs3/KU0zEEDRKXo/00006/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,2756210,0,True,pcm_s16le,16000,1.0,34.176000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/KU0zEEDRKXo/00005/real_video_fake_audio.mp4,lrs3/KU0zEEDRKXo/00005/real_video_fake_audio.mp4,real_video_fake_audio.mp4,1492092,0,True,pcm_s16le,16000,1.0,18.304000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/KU0zEEDRKXo/00006/fake_video_real_audio.mp4,lrs3/KU0zEEDRKXo/00006/fake_video_real_audio.mp4,fake_video_real_audio.mp4,2772022,0,True,pcm_s16le,16000,1.0,34.560000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Myp1sZBxTR8/00005/real.mp4,lrs3/Myp1sZBxTR8/00005/real.mp4,real.mp4,703538,0,True,pcm_s16le,16000,1.0,5.248000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/KU0zEEDRKXo/00006/real_video_fake_audio.mp4,lrs3/KU0zEEDRKXo/00006/real_video_fake_audio.mp4,real_video_fake_audio.mp4,2759406,0,True,pcm_s16le,16000,1.0,34.176000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/KU0zEEDRKXo/00006/real.mp4,lrs3/KU0zEEDRKXo/00006/real.mp4,real.mp4,3463298,0,True,pcm_s16le,16000,1.0,34.432000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Myp1sZBxTR8/00005/fake_video_real_audio.mp4,lrs3/Myp1sZBxTR8/00005/fake_video_real_audio.mp4,fake_video_real_audio.mp4,473925,0,True,pcm_s16le,16000,1.0,5.248000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Myp1sZBxTR8/00005/fake_video_fake_audio.mp4,lrs3/Myp1sZBxTR8/00005/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,479845,0,True,pcm_s16le,16000,1.0,5.376000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/Myp1sZBxTR8/00005/real_video_fake_audio.mp4,lrs3/Myp1sZBxTR8/00005/real_video_fake_audio.mp4,real_video_fake_audio.mp4,479848,0,True,pcm_s16le,16000,1.0,5.376000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00001/00001_p2.mp4,lrs3/NI0yARyFoIM/00001/00001_p2.mp4,00001_p2.mp4,1830770,0,True,pcm_s16le,16000,1.0,27.904000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00001/00001_p1.mp4,lrs3/NI0yARyFoIM/00001/00001_p1.mp4,00001_p1.mp4,3272626,0,True,pcm_s16le,16000,1.0,27.904000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00003/00003_p1.mp4,lrs3/NI0yARyFoIM/00003/00003_p1.mp4,00003_p1.mp4,18855534,0,True,pcm_s16le,16000,1.0,66.560000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00003/00003_p3.mp4,lrs3/NI0yARyFoIM/00003/00003_p3.mp4,00003_p3.mp4,4937778,0,True,pcm_s16le,16000,1.0,66.560000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00004/00004_p1.mp4,lrs3/NI0yARyFoIM/00004/00004_p1.mp4,00004_p1.mp4,7596242,0,True,pcm_s16le,16000,1.0,44.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00003/00003_p2.mp4,lrs3/NI0yARyFoIM/00003/00003_p2.mp4,00003_p2.mp4,24168309,0,True,pcm_s16le,16000,1.0,66.560000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00004/00004_p3.mp4,lrs3/NI0yARyFoIM/00004/00004_p3.mp4,00004_p3.mp4,5562522,0,True,pcm_s16le,16000,1.0,44.288000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00005/00005_p2.mp4,lrs3/NI0yARyFoIM/00005/00005_p2.mp4,00005_p2.mp4,11126211,0,True,pcm_s16le,16000,1.0,128.512000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00005/00005_p3.mp4,lrs3/NI0yARyFoIM/00005/00005_p3.mp4,00005_p3.mp4,11186035,0,True,pcm_s16le,16000,1.0,128.512000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00005/00005_p1.mp4,lrs3/NI0yARyFoIM/00005/00005_p1.mp4,00005_p1.mp4,10915530,0,True,pcm_s16le,16000,1.0,128.512000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00008/00008_p1.mp4,lrs3/NI0yARyFoIM/00008/00008_p1.mp4,00008_p1.mp4,3618542,0,True,pcm_s16le,16000,1.0,41.600000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00006/00006_p1.mp4,lrs3/NI0yARyFoIM/00006/00006_p1.mp4,00006_p1.mp4,2946482,0,True,pcm_s16le,16000,1.0,46.592000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00006/00006_p3.mp4,lrs3/NI0yARyFoIM/00006/00006_p3.mp4,00006_p3.mp4,9005550,0,True,pcm_s16le,16000,1.0,46.592000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00006/00006_p2.mp4,lrs3/NI0yARyFoIM/00006/00006_p2.mp4,00006_p2.mp4,12527497,0,True,pcm_s16le,16000,1.0,46.592000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00008/00008_p2.mp4,lrs3/NI0yARyFoIM/00008/00008_p2.mp4,00008_p2.mp4,3960040,0,True,pcm_s16le,16000,1.0,41.600000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00009/00009_p2.mp4,lrs3/NI0yARyFoIM/00009/00009_p2.mp4,00009_p2.mp4,2248203,0,True,pcm_s16le,16000,1.0,26.368000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00008/00008_p3.mp4,lrs3/NI0yARyFoIM/00008/00008_p3.mp4,00008_p3.mp4,3638846,0,True,pcm_s16le,16000,1.0,41.600000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00009/00009_p1.mp4,lrs3/NI0yARyFoIM/00009/00009_p1.mp4,00009_p1.mp4,2226382,0,True,pcm_s16le,16000,1.0,26.368000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NhmybGS7FLA/00003/real.mp4,lrs3/NhmybGS7FLA/00003/real.mp4,real.mp4,1863062,0,True,pcm_s16le,16000,1.0,21.248000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NI0yARyFoIM/00009/00009_p3.mp4,lrs3/NI0yARyFoIM/00009/00009_p3.mp4,00009_p3.mp4,2256557,0,True,pcm_s16le,16000,1.0,26.368000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NhmybGS7FLA/00003/fake_video_fake_audio.mp4,lrs3/NhmybGS7FLA/00003/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,1513646,0,True,pcm_s16le,16000,1.0,20.992000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NhmybGS7FLA/00003/real_video_fake_audio.mp4,lrs3/NhmybGS7FLA/00003/real_video_fake_audio.mp4,real_video_fake_audio.mp4,1517419,0,True,pcm_s16le,16000,1.0,20.992000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NhmybGS7FLA/00003/fake_video_real_audio.mp4,lrs3/NhmybGS7FLA/00003/fake_video_real_audio.mp4,fake_video_real_audio.mp4,1528796,0,True,pcm_s16le,16000,1.0,21.376000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NhmybGS7FLA/00006/real.mp4,lrs3/NhmybGS7FLA/00006/real.mp4,real.mp4,1862462,0,True,pcm_s16le,16000,1.0,21.120000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NhmybGS7FLA/00006/fake_video_real_audio.mp4,lrs3/NhmybGS7FLA/00006/fake_video_real_audio.mp4,fake_video_real_audio.mp4,1492595,0,True,pcm_s16le,16000,1.0,21.248000,,0.0,True,
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/lrs3/NhmybGS7FLA/00006/fake_video_fake_audio.mp4,lrs3/NhmybGS7FLA/00006/fake_video_fake_audio.mp4,fake_video_fake_audio.mp4,1490983,0,True,pcm_s16le,16000,1.0,21.184000,,0.0,True,
