path,relative_path,filename,file_size_bytes,ffprobe_returncode,has_audio_stream,audio_codec,sample_rate,channels,audio_duration,ffprobe_error,audio_decode_returncode,audio_decodable,audio_decode_error
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_0_17/real.mp4,silent_videos/subject_101_randompphb93l6wy_vid_0_17/real.mp4,real.mp4,1430072,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_0_18/fake.mp4,silent_videos/subject_101_randompphb93l6wy_vid_0_18/fake.mp4,fake.mp4,1109059,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_0_18/real.mp4,silent_videos/subject_101_randompphb93l6wy_vid_0_18/real.mp4,real.mp4,1043307,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_2_10/fake.mp4,silent_videos/subject_101_randompphb93l6wy_vid_2_10/fake.mp4,fake.mp4,1192531,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_2_17/fake.mp4,silent_videos/subject_101_randompphb93l6wy_vid_2_17/fake.mp4,fake.mp4,1217309,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_2_10/real.mp4,silent_videos/subject_101_randompphb93l6wy_vid_2_10/real.mp4,real.mp4,1041108,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_2_17/real.mp4,silent_videos/subject_101_randompphb93l6wy_vid_2_17/real.mp4,real.mp4,983348,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_2_21/fake.mp4,silent_videos/subject_101_randompphb93l6wy_vid_2_21/fake.mp4,fake.mp4,1113463,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_101_randompphb93l6wy_vid_2_21/real.mp4,silent_videos/subject_101_randompphb93l6wy_vid_2_21/real.mp4,real.mp4,1232418,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_102_ax9bbn1mcc_vid_1_11/fake.mp4,silent_videos/subject_102_ax9bbn1mcc_vid_1_11/fake.mp4,fake.mp4,1243490,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_102_ax9bbn1mcc_vid_1_11/real.mp4,silent_videos/subject_102_ax9bbn1mcc_vid_1_11/real.mp4,real.mp4,1707160,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_102_ax9bbn1mcc_vid_1_28/fake.mp4,silent_videos/subject_102_ax9bbn1mcc_vid_1_28/fake.mp4,fake.mp4,1292762,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_102_ax9bbn1mcc_vid_1_29/fake.mp4,silent_videos/subject_102_ax9bbn1mcc_vid_1_29/fake.mp4,fake.mp4,1250832,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_102_ax9bbn1mcc_vid_1_28/real.mp4,silent_videos/subject_102_ax9bbn1mcc_vid_1_28/real.mp4,real.mp4,1858248,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_0_26/fake.mp4,silent_videos/subject_103_xcjreth6q9_vid_0_26/fake.mp4,fake.mp4,1197028,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_102_ax9bbn1mcc_vid_1_29/real.mp4,silent_videos/subject_102_ax9bbn1mcc_vid_1_29/real.mp4,real.mp4,2236970,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_0_26/real.mp4,silent_videos/subject_103_xcjreth6q9_vid_0_26/real.mp4,real.mp4,993601,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_1_16/fake.mp4,silent_videos/subject_103_xcjreth6q9_vid_1_16/fake.mp4,fake.mp4,1237117,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_1_16/real.mp4,silent_videos/subject_103_xcjreth6q9_vid_1_16/real.mp4,real.mp4,845724,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_1_26/fake.mp4,silent_videos/subject_103_xcjreth6q9_vid_1_26/fake.mp4,fake.mp4,1203114,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_1_20/fake.mp4,silent_videos/subject_103_xcjreth6q9_vid_1_20/fake.mp4,fake.mp4,1158542,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_1_20/real.mp4,silent_videos/subject_103_xcjreth6q9_vid_1_20/real.mp4,real.mp4,800030,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_1_26/real.mp4,silent_videos/subject_103_xcjreth6q9_vid_1_26/real.mp4,real.mp4,815071,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_1_31/fake.mp4,silent_videos/subject_103_xcjreth6q9_vid_1_31/fake.mp4,fake.mp4,1169021,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_2_16/fake.mp4,silent_videos/subject_103_xcjreth6q9_vid_2_16/fake.mp4,fake.mp4,1217798,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_2_26/real.mp4,silent_videos/subject_103_xcjreth6q9_vid_2_26/real.mp4,real.mp4,800475,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_2_16/real.mp4,silent_videos/subject_103_xcjreth6q9_vid_2_16/real.mp4,real.mp4,845659,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_1_31/real.mp4,silent_videos/subject_103_xcjreth6q9_vid_1_31/real.mp4,real.mp4,813868,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_2_26/fake.mp4,silent_videos/subject_103_xcjreth6q9_vid_2_26/fake.mp4,fake.mp4,1224111,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_2_3/fake.mp4,silent_videos/subject_103_xcjreth6q9_vid_2_3/fake.mp4,fake.mp4,1261475,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_0_25/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_0_25/fake.mp4,fake.mp4,1286382,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_103_xcjreth6q9_vid_2_3/real.mp4,silent_videos/subject_103_xcjreth6q9_vid_2_3/real.mp4,real.mp4,983097,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_0_4/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_0_4/real.mp4,real.mp4,1334800,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_1_35/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_1_35/fake.mp4,fake.mp4,1331053,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_0_25/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_0_25/real.mp4,real.mp4,1390011,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_1_35/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_1_35/real.mp4,real.mp4,1442533,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_0_4/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_0_4/fake.mp4,fake.mp4,1232414,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_15/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_15/fake.mp4,fake.mp4,1269932,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_15/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_15/real.mp4,real.mp4,1017228,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_3/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_3/fake.mp4,fake.mp4,1225054,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_42/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_42/fake.mp4,fake.mp4,1254667,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_42/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_42/real.mp4,real.mp4,1033867,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_4/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_4/fake.mp4,fake.mp4,1234994,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_4/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_4/real.mp4,real.mp4,1022533,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_3/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_3/real.mp4,real.mp4,974298,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_76/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_76/fake.mp4,fake.mp4,1263510,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_76/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_76/real.mp4,real.mp4,989199,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_92/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_92/real.mp4,real.mp4,990581,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_92/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_92/fake.mp4,fake.mp4,1236691,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_97/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_97/fake.mp4,fake.mp4,1266677,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_97/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_97/real.mp4,real.mp4,1055795,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_93/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_93/fake.mp4,fake.mp4,1249948,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_93/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_93/real.mp4,real.mp4,747951,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_99/fake.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_99/fake.mp4,fake.mp4,1259263,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_104_06lc4xlb48_vid_2_99/real.mp4,silent_videos/subject_104_06lc4xlb48_vid_2_99/real.mp4,real.mp4,1072535,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_1_10/fake.mp4,silent_videos/subject_106_51uckf660n_vid_1_10/fake.mp4,fake.mp4,1247352,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_1_10/real.mp4,silent_videos/subject_106_51uckf660n_vid_1_10/real.mp4,real.mp4,1825913,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_1_3/fake.mp4,silent_videos/subject_106_51uckf660n_vid_1_3/fake.mp4,fake.mp4,1206602,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_1_3/real.mp4,silent_videos/subject_106_51uckf660n_vid_1_3/real.mp4,real.mp4,1767435,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_1_5/fake.mp4,silent_videos/subject_106_51uckf660n_vid_1_5/fake.mp4,fake.mp4,1221478,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_1_5/real.mp4,silent_videos/subject_106_51uckf660n_vid_1_5/real.mp4,real.mp4,1799258,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_2_20/fake.mp4,silent_videos/subject_106_51uckf660n_vid_2_20/fake.mp4,fake.mp4,1210042,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_2_20/real.mp4,silent_videos/subject_106_51uckf660n_vid_2_20/real.mp4,real.mp4,1616176,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_2_23/fake.mp4,silent_videos/subject_106_51uckf660n_vid_2_23/fake.mp4,fake.mp4,1260035,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_106_51uckf660n_vid_2_23/real.mp4,silent_videos/subject_106_51uckf660n_vid_2_23/real.mp4,real.mp4,1602361,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_0_25/fake.mp4,silent_videos/subject_107_t9w4xfx125_vid_0_25/fake.mp4,fake.mp4,1210670,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_0_25/real.mp4,silent_videos/subject_107_t9w4xfx125_vid_0_25/real.mp4,real.mp4,788112,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_1_19/fake.mp4,silent_videos/subject_107_t9w4xfx125_vid_1_19/fake.mp4,fake.mp4,1196269,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_1_19/real.mp4,silent_videos/subject_107_t9w4xfx125_vid_1_19/real.mp4,real.mp4,838761,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_1_23/fake.mp4,silent_videos/subject_107_t9w4xfx125_vid_1_23/fake.mp4,fake.mp4,1144151,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_2_10/fake.mp4,silent_videos/subject_107_t9w4xfx125_vid_2_10/fake.mp4,fake.mp4,1312486,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_2_0/fake.mp4,silent_videos/subject_107_t9w4xfx125_vid_2_0/fake.mp4,fake.mp4,1119202,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_2_0/real.mp4,silent_videos/subject_107_t9w4xfx125_vid_2_0/real.mp4,real.mp4,785367,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_1_23/real.mp4,silent_videos/subject_107_t9w4xfx125_vid_1_23/real.mp4,real.mp4,805409,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_2_10/real.mp4,silent_videos/subject_107_t9w4xfx125_vid_2_10/real.mp4,real.mp4,1235578,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_108_randomn93c6rsmts_vid_0_1/fake.mp4,silent_videos/subject_108_randomn93c6rsmts_vid_0_1/fake.mp4,fake.mp4,1229656,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_2_28/fake.mp4,silent_videos/subject_107_t9w4xfx125_vid_2_28/fake.mp4,fake.mp4,1185805,0,False,,,,,,,False,No audio stream found
/home/jovyan/MSC_PROJECT/data/avdeepfake1mpp/extracted/val/val/silent_videos/subject_107_t9w4xfx125_vid_2_28/real.mp4,silent_videos/subject_107_t9w4xfx125_vid_2_28/real.mp4,real.mp4,944992,0,False,,,,,,,False,No audio stream found
